Step,LeftCmd,LeftFt,RightCmd,RightFt,AngleCmd,Angle,LeftSegVel,left,ActLeftVel,RightSegVel,right,ActRightVel,turn
Number,FT,FT,FT,FT,Deg,Deg,pct,pct,pct,pct,pct,pct,pct
25.0,1.666752,3.069668976135489,1.643737,3.004618937644342,0.478820829390829,1.1100000143051147,0.33653026666666663,0.3435363942031629,0.39081344624069797,0.33248306666666666,0.381912131662888,0.3992814985886579,0.015779479622857147
26.0,1.79788,3.180523479599692,1.773327,3.1193225558121633,0.43877107951118444,1.1299999952316284,0.3496744,0.35961809989374793,0.38131896330510645,0.34557479999999996,0.39966272281602877,0.3926096997690531,0.0172807228930111
27.0,1.933934,3.3496920708237106,1.90783,3.2882986913010006,0.39814837183640905,1.1299999952316284,0.36281240000000003,0.3601572881680064,0.37259430331023863,0.3586726666666667,0.4021313831945803,0.3790094944829356,0.018296290584880484
28.0,2.074913,3.465935334872979,2.047246,3.4020400307929175,0.3571818894845552,1.0299999713897705,0.375944,0.380530147490476,0.37464716448550167,0.37177693333333334,0.42016610947642175,0.3764434180138568,0.016820452047630382
29.0,2.220814,3.6322170900692843,2.191579,3.569668976135489,0.3159289282351359,0.7300000190734863,0.3890689333333333,0.39234839570825614,0.37977931742365917,0.38488786666666663,0.4185290177636453,0.3790094944829356,0.010351777270958762
30.0,2.371634,3.7509622786759045,2.340831,3.686874518860662,0.27450407964717743,0.5099999904632568,0.40218706666666665,0.4178862519601599,0.3777264562483962,0.39800546666666664,0.4355120087788699,0.375930202720041,0.005887397770401985
31.0,2.527371,3.9322555812163205,2.495005,3.861624326404927,0.23313652683873196,0.6899999976158142,0.4152981333333334,0.4161230055323434,0.38824736977161917,0.41113026666666663,0.4467196555146157,0.38080574801129075,0.011421586769427056
32.0,2.688022,4.05523479599692,2.654103,3.9844110854503465,0.1918262698097996,0.6399999856948853,0.42840186666666663,0.4390666516371302,0.40005132152938155,0.4242622666666667,0.4692553839286898,0.3915832691814216,0.011204342897127142
33.0,2.853584,4.250769822940724,2.818129,4.174172440338722,0.15085978745794576,0.7599999904632568,0.4414981333333333,0.43746181470931683,0.41621760328457785,0.4374018666666667,0.4774317396401829,0.40851937387734155,0.015228505075132777
34.0,3.024054,4.38337182448037,2.987085,4.304464973056197,0.11029437556268347,0.8700000047683716,0.4545865333333333,0.4564559452590803,0.42802155504234024,0.45054920000000004,0.5046815154799498,0.4185270721067488,0.018992640730142202
35.0,3.199429,4.5846805234796,3.160974,4.513471901462664,0.07030192146255201,1.0199999809265137,0.46766706666666663,0.45681012486245914,0.4400821144470105,0.46370466666666665,0.5092963809881954,0.4372594303310239,0.022242451426994398
36.0,3.379706,4.727867590454196,3.3398,4.658198614318707,0.0311116082756037,1.149999976158142,0.48073933333333335,0.47357728033334456,0.4480369515011547,0.47686813333333333,0.5371700915681181,0.4562483962022068,0.02797220919706346
37.0,3.564882,4.945535026943803,3.523565,4.8770207852194,-0.007236868312531897,0.9599999785423279,0.4938030666666667,0.4789769040788211,0.46907877854760066,0.49004026666666667,0.5347902189388849,0.47780343854246854,0.024180921171371494
38.0,3.754954,5.09314857582756,3.712273,5.031177829099307,-0.04447912499597351,1.0099999904632568,0.5068581333333333,0.5008745160319179,0.4813959455991788,0.5032209333333334,0.5592795958233553,0.48729792147806,0.02636197788648076
39.0,3.949918,5.319284064665127,3.905927,5.268668206312548,-0.08051817030968778,0.8199999928474426,0.5199042666666667,0.5066987598548669,0.49166025147549397,0.5164106666666667,0.5542373255184974,0.5093661791121374,0.02251295407892826
40.0,4.149771,5.476905311778291,4.10453,5.424942263279446,-0.11506752535615306,0.7099999785423279,0.5329413333333333,0.5325663855357176,0.5019245573518091,0.5296094666666666,0.577022375280295,0.5227097767513471,0.020626687597462025
41.0,4.354509,5.72036181678214,4.308087,5.675519630484988,-0.14806989435567175,0.6700000166893005,0.5459689333333333,0.5314227414762415,0.5227097767513471,0.5428176,0.5757285243436202,0.5332306902745702,0.02145174682244999
42.0,4.56413,5.884141647421093,4.5166,5.844880677444188,-0.17929609419024928,0.5799999833106995,0.5589869333333334,0.5589257371694817,0.535540159096741,0.5560354666666666,0.5970076987042676,0.5458044649730561,0.01898240193752372
43.0,4.778628,6.1381832178598925,4.730074,6.101424172440339,-0.2085169417419479,0.5199999809265137,0.5719952,0.559098444908654,0.5488837567359507,0.5692630666666666,0.5953353380012766,0.5627405696689761,0.01821292306671154
44.0,4.998,6.310431100846805,4.948512,6.279253271747498,-0.23556054967212958,0.5099999904632568,0.5849932,0.584060256242574,0.5596612779060817,0.5825008,0.6199778986458019,0.5701821914293046,0.01863901350338466
45.0,5.217495,6.579869130100077,5.167186,6.5421478060046185,-0.26025503064226996,0.4399999976158142,0.5853196,0.5828688852635249,0.5786502437772646,0.5831313333333333,0.6190484339050666,0.586091865537593,0.017506375706452106
46.0,5.432186,6.762317167051578,5.381185,6.725750577367205,-0.28191283529821476,0.5699999928474426,0.5725082666666667,0.21036592918088529,0.5919938414164743,0.5706638666666667,0.25577698082681305,0.5912240184757506,0.021297820703641435
47.0,5.641896,7.039068514241724,5.590326,7.005773672055427,-0.30019018896285843,0.7400000095367432,0.5592275999999999,-0.21990224256834076,0.608929946112394,0.5577088,-0.1647335799874712,0.6043110084680523,0.02600475496249004
48.0,5.84663,7.216320246343341,5.794604,7.185142417244034,-0.31520168319531194,0.8500000238418579,0.5459566666666666,-0.24065051657893155,0.611239414934565,0.5447437333333334,-0.18025988249728087,0.6145753143443674,0.02913004267592925
49.0,6.046391,7.459006928406467,5.994018,7.44495765973826,-0.32723379689309695,0.9800000190734863,0.5326954666666667,-0.2695620563007636,0.5853220425968694,0.5317690666666667,-0.20563132014265445,0.6004618937644342,0.033680844445490264
50.0,6.241182,7.604888375673595,6.188562,7.602001539645881,-0.3364011216151539,0.49000000953674316,0.5194437333333333,-0.25334957431420935,0.5501667949704901,0.5187850666666667,-0.21920476694830035,0.5765973826020016,0.020660028278797427
51.0,6.431007,7.788876058506544,6.378234,7.817551963048499,-0.3429328404796479,0.009999999776482582,0.5062010666666666,-0.251241605225033,0.48473184500898125,0.5057918666666666,-0.25060940124147957,0.5311778290993071,0.008823321006403262
52.0,6.61587,7.878945342571209,6.56303,7.930138568129331,-0.34694354504557623,-0.8600000143051147,0.49296746666666663,-0.21263282437320744,0.4228894021041827,0.49278973333333337,-0.262401715503621,0.4870413138311521,-0.012826411731488463
53.0,6.795774,7.98941493456505,6.742948,8.063895304080061,-0.34871971421046055,-1.7799999713897705,0.4797424,-0.1803246072733656,0.3169104439312292,0.4797789333333334,-0.28331586432016764,0.3805491403643828,-0.03578200642948275
54.0,6.970721,8.015588914549653,6.917982,8.12278675904542,-0.34837593953341184,-1.940000057220459,0.4665258666666666,-0.1431608714227198,0.24736977161919424,0.4667596,-0.26428849732246884,0.31100846805234794,-0.03979060294217618
55.0,7.140715,8.014049268668206,7.088132,8.12682832948422,-0.34602681257337053,-3.950000047683716,0.4533176,-0.05286848305603643,0.10751860405440081,0.45373199999999997,-0.27657302972302433,0.17680266871952782,-0.09009933087775863
56.0,7.305759,8.008852963818322,7.253393,8.110277136258661,-0.34195881222791513,-4.550000190734863,0.4401173333333333,0.001829245317177125,0.026943802925327172,0.4406965333333333,-0.24893917534027213,0.06107261996407493,-0.1052010344626737
57.0,7.465856,8.00230946882217,7.413763,8.058698999230177,-0.33622923427662954,-4.039999961853027,0.4269249333333333,0.027738660876092044,-0.01667949704901206,0.4276532,-0.18455633462512983,-0.052861175263022836,-0.09259426818940995
58.0,7.621008,7.99788298691301,7.569239,8.013279445727482,-0.3290099660579813,-2.990000009536743,0.41374,0.038067188346399314,-0.015909674108288425,0.41460226666666666,-0.11002668480521367,-0.09879394405953297,-0.06652475108696905
59.0,7.771219,7.984411085450346,7.719818,7.9588144726712855,-0.3204728949104947,-2.049999952316284,0.4005624,0.05240925080004086,-0.016422889402104183,0.40154413333333333,-0.03703515156986384,-0.13933795227097764,-0.04323817643514474
60.0,7.916491,7.968052347959969,7.865497,7.928791377983064,-0.31073261239328076,-1.7599999904632568,0.38739186666666664,0.08241548006375864,-0.027970233512958687,0.38847879999999996,0.010874435486664752,-0.13061329227610982,-0.0362316844517494
61.0,8.056827,7.956312548113933,8.006275,7.904926866820631,-0.29996100584486385,-1.2999999523162842,0.3742281333333333,0.10533017589427203,-0.04157043879907621,0.37540666666666667,0.05969046629202525,-0.09109571465229663,-0.02500097366178551
62.0,8.192228,7.956505003849115,8.142148,7.904349499615089,-0.28832996260371146,-1.2799999713897705,0.36107106666666666,0.13420588239825043,-0.031049525275853217,0.36232786666666666,0.08902856656248871,-0.06107261996407493,-0.02479175021965148
63.0,8.322698,7.968052347959969,8.273114,7.908006158583526,-0.2758394826698236,-1.3600000143051147,0.34792039999999996,0.16071577556955813,0.0,0.34924279999999996,0.11310380580072674,-0.013856812933025403,-0.02710401329088228
64.0,8.448239,7.982678983833718,8.399171,7.92147806004619,-0.2627760449408356,-1.2999999523162842,0.3347758666666667,0.1813363025342709,0.01924557351809084,0.3361514666666666,0.1362487843017567,0.007441621760328458,-0.025930597684386214
65.0,8.568853,8.019438029253271,8.520316,7.95111624326405,-0.24913964941669065,-1.1100000143051147,0.32163719999999996,0.19060186701289575,0.049781883500128306,0.32305426666666665,0.15630738456524138,0.04003079291762894,-0.021521509122210604
66.0,8.684542,8.047729022324866,8.636548,7.977867590454196,-0.23510218343602673,-0.8999999761581421,0.3085044,0.2004388381205933,0.0718501411342058,0.3099513333333333,0.17624974471235488,0.061329227610982806,-0.016622444818052886
67.0,8.795309,8.102001539645881,8.747864,8.025211701308699,-0.2207782385577275,-0.5899999737739563,0.2953769333333333,0.19850988148664148,0.09879394405953297,0.29684293333333334,0.19103427956031777,0.08622016936104696,-0.00923054338040572
68.0,8.901154,8.141454965357967,8.854262,8.061970746728253,-0.20628240634096073,-0.27000001072883606,0.28225466666666665,0.19930268383563984,0.11393379522709776,0.28372933333333333,0.20776656920516046,0.10136002052861175,-0.0015929401096968832
69.0,9.002081,8.205157813702849,8.955741,8.122209391839878,-0.191671982565083,-0.2199999988079071,0.26913746666666666,0.19809532296188256,0.13163972286374132,0.2706108,0.20922871537529947,0.12009237875288684,-7.082004060706027E-4
70.0,9.09809,8.250192455735181,9.052299,8.167628945342571,-0.1770615587892621,-0.12999999523162842,0.2560250666666667,0.20001109085717156,0.13959455991788555,0.25748733333333335,0.2146627554861694,0.13138311521683346,0.0011765390889408424
71.0,9.189184,8.32390300230947,9.143934,8.236913010007699,-0.16262302235196557,-0.10999999940395355,0.24291706666666668,0.19359219040012526,0.15139851167564794,0.2443594666666667,0.2097175059047238,0.14677957403130612,0.0013155755737003006
72.0,9.275364,8.725558121632025,9.230644,8.640492686682062,-0.1483563732531934,-0.03999999910593033,0.22981346666666666,0.08605852082337738,0.1688478316653836,0.23122720000000002,0.1042635700157294,0.1691044393122915,0.002708909353681577
73.0,9.356632,8.750769822940724,9.312428,8.666089299461124,-0.1343189072725295,-0.019999999552965164,0.21671400000000002,0.09928885747289413,0.1691044393122915,0.21809093333333335,0.11666416669954617,0.17013086989992302,0.002357972704164979
74.0,9.432989,8.750769822940724,9.389285,8.666089299461124,-0.12068251174838451,-0.019999999552965164,0.20361826666666666,0.10296939031289729,0.1691044393122915,0.20495080000000002,0.12042120629988184,0.17013086989992302,0.002517062804885484
75.0,9.504436,8.77540415704388,9.461213,8.691493456505004,-0.10750448246039923,0.0,0.19052613333333335,0.10533510749199236,0.16936104695919937,0.19180706666666666,0.12277227511000856,0.1711573004875545,0.002687612061509981
76.0,9.570975,8.77540415704388,9.52821,8.691493456505004,-0.09484211518798702,0.0,0.17743746666666665,0.11410183334046965,0.16936104695919937,0.17865999999999999,0.1307819825948654,0.1711573004875545,0.0023710528796996757
77.0,9.632607,8.796959199384142,9.590276,8.715357967667437,-0.08269540993120472,0.0,0.16435186666666668,0.11491342160314405,0.16833461637156785,0.16550973333333333,0.13016979494804892,0.1711573004875545,0.002067385248280118
78.0,9.689333,8.796959199384142,9.64741,8.715357967667437,-0.07123625402863354,-0.009999999776482582,0.15126920000000002,0.12069830050070812,0.16499871696176543,0.15235653333333332,0.1352584493838179,0.16936104695919937,0.0017809063507158386
79.0,9.741154,8.81562740569669,9.69961,8.736143187066975,-0.06046464748010294,-0.019999999552965164,0.13818919999999998,0.11963966209840242,0.16499871696176543,0.13920079999999999,0.13240319340583137,0.16936104695919937,0.001261616192590509
80.0,9.788071,8.85161662817552,9.746876,8.774634334103157,-0.05049518184489443,-0.009999999776482582,0.12511173333333334,0.11163883199563349,0.14908904285347704,0.1260424,0.1230304793207633,0.1585835257890685,0.0010123795517102963
81.0,9.830085,8.905311778290994,9.789207,8.833140877598153,-0.041270561343253576,-0.07000000029802322,0.11203640000000001,0.09833193581990457,0.12188863228124198,0.11288186666666666,0.10469590074668506,0.1354888375673595,-7.182359738692412E-4
82.0,9.867196,8.938221709006928,9.826602,8.871439568899154,-0.03290537753434819,0.07999999821186066,0.09896306666666667,0.08451355290426645,0.11855273287143957,0.09971946666666667,0.09621933039057544,0.12933025404157045,0.0028226343936552213
83.0,9.899405,8.983833718244803,9.85906,8.917628945342571,-0.025399630418178276,0.019999999552965164,0.0858916,0.06813716049982646,0.11316397228637413,0.0865552,0.08117137375729441,0.12188863228124198,0.0036349906933992315
84.0,9.926713,9.00846805234796,9.886581,8.94476520400308,-0.018810615774157213,0.05000000074505806,0.07282146666666667,0.0593054188826317,0.10238645111624327,0.07338933333333333,0.06763630421205634,0.10905824993584809,0.001720265412980382
85.0,9.94912,9.037528868360278,9.909164,8.975558121632025,-0.013195629381812068,-0.05000000074505806,0.0597528,0.048395615442664214,0.0833974852450603,0.06022226666666666,0.05080268755964454,0.08801642288940209,-9.201092840811498E-4
86.0,9.966627,9.053310238645112,9.92681,8.990954580446497,-0.008554671241313372,-0.07999999821186066,0.04668506666666667,0.03821926158073011,0.06928406466512702,0.04705413333333333,0.03888675935845412,0.07338978701565306,-0.0017861331742636821
87.0,9.979234,9.069091608929947,9.939517,9.006158583525789,-0.00488774135243375,0.0,0.033618133333333335,0.023792690453872008,0.05157813702848345,0.0338852,0.028327951809407385,0.051064921734667694,1.2219353381084374E-4
88.0,9.986941,9.075442648190917,9.947285,9.012894534257121,-0.002252135494813956,-0.03999999910593033,0.020551866666666665,0.013693235466336223,0.03926096997690531,0.020715733333333333,0.015859443132585797,0.0382345393892738,-9.436965902779094E-4
89.0,9.989748,9.077174749807543,9.950115,9.015204003079292,-6.478536685108338E-4,-0.07999999821186066,0.0074860000000000005,0.0034775453379873034,0.02001539645881447,0.007545733333333333,0.0032696287959621817,0.02104182704644598,-0.0019838036135837456
90.0,9.989927,9.077174749807543,9.950295,9.015204003079292,-1.7600093883629597E-5,-0.03999999910593033,4.7653333333333333E-4,-0.009719664966961767,0.008981267641775726,4.8039999999999997E-4,-0.00807812756575536,0.009751090582499356,-9.995599753011674E-4
